ID,Var_ID,Name,Description,ord
CARNEIRO4_225-1,CARNEIRO4_225,present,present,1
CARNEIRO4_226-0,CARNEIRO4_226,absent,absent,0
CARNEIRO4_226-1,CARNEIRO4_226,present,present,1
CARNEIRO4_227-0,CARNEIRO4_227,absent,absent,0
CARNEIRO4_227-1,CARNEIRO4_227,present,present,1
CARNEIRO4_228-0,CARNEIRO4_228,absent,absent,0
CARNEIRO4_228-1,CARNEIRO4_228,present,present,1
CARNEIRO4_229-0,CARNEIRO4_229,absent,absent,0
CARNEIRO4_229-1,CARNEIRO4_229,present,present,1
CARNEIRO4_230-0,CARNEIRO4_230,absent,absent,0
CARNEIRO4_230-1,CARNEIRO4_230,present,present,1
CARNEIRO4_231-0,CARNEIRO4_231,absent,absent,0
CARNEIRO4_231-1,CARNEIRO4_231,present,present,1
CARNEIRO4_232-0,CARNEIRO4_232,absent,absent,0
CARNEIRO4_232-1,CARNEIRO4_232,present,present,1
CARNEIRO4_233-0,CARNEIRO4_233,absent,absent,0
CARNEIRO4_233-1,CARNEIRO4_233,present,present,1
CARNEIRO4_234-0,CARNEIRO4_234,absent,absent,0
CARNEIRO4_234-1,CARNEIRO4_234,present,present,1
CARNEIRO4_235-0,CARNEIRO4_235,absent,absent,0
CARNEIRO4_235-1,CARNEIRO4_235,present,present,1
CARNEIRO4_236-0,CARNEIRO4_236,absent,absent,0
CARNEIRO4_236-1,CARNEIRO4_236,present,present,1
CARNEIRO4_237-0,CARNEIRO4_237,absent,absent,0
CARNEIRO4_237-1,CARNEIRO4_237,present,present,1
CARNEIRO4_238-0,CARNEIRO4_238,absent,absent,0
CARNEIRO4_238-1,CARNEIRO4_238,present,present,1
CARNEIRO4_239-0,CARNEIRO4_239,absent,absent,0
CARNEIRO4_239-1,CARNEIRO4_239,present,present,1
CARNEIRO4_240-0,CARNEIRO4_240,absent,absent,0
CARNEIRO4_240-1,CARNEIRO4_240,present,present,1
CARNEIRO4_241-0,CARNEIRO4_241,absent,absent,0
CARNEIRO4_241-1,CARNEIRO4_241,present,present,1
CARNEIRO4_242-0,CARNEIRO4_242,absent,absent,0
CARNEIRO4_242-1,CARNEIRO4_242,present,present,1
CARNEIRO4_243-0,CARNEIRO4_243,absent,absent,0
CARNEIRO4_243-1,CARNEIRO4_243,present,present,1
CARNEIRO4_244-0,CARNEIRO4_244,absent,absent,0
CARNEIRO4_244-1,CARNEIRO4_244,present,present,1
CARNEIRO4_245-0,CARNEIRO4_245,absent,absent,0
CARNEIRO4_245-1,CARNEIRO4_245,present,present,1
CARNEIRO4_246-0,CARNEIRO4_246,absent,absent,0
CARNEIRO4_246-1,CARNEIRO4_246,present,present,1
CARNEIRO4_247-0,CARNEIRO4_247,absent,absent,0
CARNEIRO4_247-1,CARNEIRO4_247,present,present,1
CARNEIRO4_248-0,CARNEIRO4_248,absent,absent,0
CARNEIRO4_248-1,CARNEIRO4_248,present,present,1
CARNEIRO4_249-0,CARNEIRO4_249,absent,absent,0
CARNEIRO4_249-1,CARNEIRO4_249,present,present,1
CARNEIRO4_250-0,CARNEIRO4_250,absent,absent,0
CARNEIRO4_250-1,CARNEIRO4_250,present,present,1
CARNEIRO4_251-0,CARNEIRO4_251,absent,absent,0
CARNEIRO4_251-1,CARNEIRO4_251,present,present,1
CARNEIRO4_252-0,CARNEIRO4_252,absent,absent,0
CARNEIRO4_252-1,CARNEIRO4_252,present,present,1
CARNEIRO4_253-0,CARNEIRO4_253,absent,absent,0
CARNEIRO4_253-1,CARNEIRO4_253,present,present,1
CARNEIRO4_254-0,CARNEIRO4_254,absent,absent,0
CARNEIRO4_254-1,CARNEIRO4_254,present,present,1
CARNEIRO4_255-0,CARNEIRO4_255,absent,absent,0
CARNEIRO4_255-1,CARNEIRO4_255,present,present,1
CARNEIRO4_256-0,CARNEIRO4_256,absent,absent,0
CARNEIRO4_256-1,CARNEIRO4_256,present,present,1
CARNEIRO4_257-0,CARNEIRO4_257,absent,absent,0
CARNEIRO4_257-1,CARNEIRO4_257,present,present,1
CARNEIRO4_258-0,CARNEIRO4_258,absent,absent,0
CARNEIRO4_258-1,CARNEIRO4_258,present,present,1
CARNEIRO4_259-0,CARNEIRO4_259,absent,absent,0
CARNEIRO4_259-1,CARNEIRO4_259,present,present,1
CARNEIRO4_260-0,CARNEIRO4_260,absent,absent,0
CARNEIRO4_260-1,CARNEIRO4_260,present,present,1
CARNEIRO4_261-0,CARNEIRO4_261,absent,absent,0
CARNEIRO4_261-1,CARNEIRO4_261,present,present,1
CARNEIRO4_262-0,CARNEIRO4_262,absent,absent,0
CARNEIRO4_262-1,CARNEIRO4_262,present,present,1
CARNEIRO4_263-0,CARNEIRO4_263,absent,absent,0
CARNEIRO4_263-1,CARNEIRO4_263,present,present,1
CARNEIRO4_264-0,CARNEIRO4_264,absent,absent,0
CARNEIRO4_264-1,CARNEIRO4_264,present,present,1
CARNEIRO4_265-0,CARNEIRO4_265,absent,absent,0
CARNEIRO4_265-1,CARNEIRO4_265,present,present,1
CARNEIRO4_266-0,CARNEIRO4_266,absent,absent,0
CARNEIRO4_266-1,CARNEIRO4_266,present,present,1
CARNEIRO4_267-0,CARNEIRO4_267,absent,absent,0
CARNEIRO4_267-1,CARNEIRO4_267,present,present,1
CARNEIRO4_268-0,CARNEIRO4_268,absent,absent,0
CARNEIRO4_268-1,CARNEIRO4_268,present,present,1
CARNEIRO4_269-0,CARNEIRO4_269,absent,absent,0
CARNEIRO4_269-1,CARNEIRO4_269,present,present,1
CARNEIRO4_270-0,CARNEIRO4_270,absent,absent,0
CARNEIRO4_270-1,CARNEIRO4_270,present,present,1
CARNEIRO4_271-0,CARNEIRO4_271,absent,absent,0
CARNEIRO4_271-1,CARNEIRO4_271,present,present,1
CARNEIRO4_272-0,CARNEIRO4_272,absent,absent,0
CARNEIRO4_272-1,CARNEIRO4_272,present,present,1
CARNEIRO4_273-0,CARNEIRO4_273,absent,absent,0
CARNEIRO4_273-1,CARNEIRO4_273,present,present,1
CARNEIRO4_274-0,CARNEIRO4_274,absent,absent,0
CARNEIRO4_274-1,CARNEIRO4_274,present,present,1
CARNEIRO4_275-0,CARNEIRO4_275,absent,absent,0
CARNEIRO4_275-1,CARNEIRO4_275,present,present,1
CARNEIRO4_276-0,CARNEIRO4_276,absent,absent,0
CARNEIRO4_276-1,CARNEIRO4_276,present,present,1
CARNEIRO4_277-0,CARNEIRO4_277,absent,absent,0
CARNEIRO4_277-1,CARNEIRO4_277,present,present,1
CARNEIRO4_278-0,CARNEIRO4_278,absent,absent,0
CARNEIRO4_278-1,CARNEIRO4_278,present,present,1
CARNEIRO4_279-0,CARNEIRO4_279,absent,absent,0
CARNEIRO4_279-1,CARNEIRO4_279,present,present,1
CARNEIRO4_280-0,CARNEIRO4_280,absent,absent,0
CARNEIRO4_280-1,CARNEIRO4_280,present,present,1
CARNEIRO4_281-0,CARNEIRO4_281,absent,absent,0
CARNEIRO4_281-1,CARNEIRO4_281,present,present,1
CARNEIRO4_282-0,CARNEIRO4_282,absent,absent,0
CARNEIRO4_282-1,CARNEIRO4_282,present,present,1
CARNEIRO4_283-0,CARNEIRO4_283,absent,absent,0
CARNEIRO4_283-1,CARNEIRO4_283,present,present,1
CARNEIRO4_284-0,CARNEIRO4_284,absent,absent,0
CARNEIRO4_284-1,CARNEIRO4_284,present,present,1
CARNEIRO4_285-0,CARNEIRO4_285,absent,absent,0
CARNEIRO4_285-1,CARNEIRO4_285,present,present,1
CARNEIRO4_286-0,CARNEIRO4_286,absent,absent,0
CARNEIRO4_286-1,CARNEIRO4_286,present,present,1
CARNEIRO4_287-0,CARNEIRO4_287,absent,absent,0
CARNEIRO4_287-1,CARNEIRO4_287,present,present,1
CARNEIRO4_288-0,CARNEIRO4_288,absent,absent,0
CARNEIRO4_288-1,CARNEIRO4_288,present,present,1
CARNEIRO4_289-0,CARNEIRO4_289,absent,absent,0
CARNEIRO4_289-1,CARNEIRO4_289,present,present,1
CARNEIRO4_290-0,CARNEIRO4_290,absent,absent,0
CARNEIRO4_290-1,CARNEIRO4_290,present,present,1
CARNEIRO4_291-0,CARNEIRO4_291,absent,absent,0
CARNEIRO4_291-1,CARNEIRO4_291,present,present,1
CARNEIRO4_292-0,CARNEIRO4_292,absent,absent,0
CARNEIRO4_292-1,CARNEIRO4_292,present,present,1
CARNEIRO4_293-0,CARNEIRO4_293,absent,absent,0
CARNEIRO4_293-1,CARNEIRO4_293,present,present,1
CARNEIRO4_294-0,CARNEIRO4_294,absent,absent,0
CARNEIRO4_294-1,CARNEIRO4_294,present,present,1
CARNEIRO4_295-0,CARNEIRO4_295,absent,absent,0
CARNEIRO4_295-1,CARNEIRO4_295,present,present,1
CARNEIRO4_296-0,CARNEIRO4_296,absent,absent,0
CARNEIRO4_296-1,CARNEIRO4_296,present,present,1
CARNEIRO4_297-0,CARNEIRO4_297,absent,absent,0
CARNEIRO4_297-1,CARNEIRO4_297,present,present,1
CARNEIRO4_298-0,CARNEIRO4_298,absent,absent,0
CARNEIRO4_298-1,CARNEIRO4_298,present,present,1
CARNEIRO4_299-0,CARNEIRO4_299,absent,absent,0
CARNEIRO4_299-1,CARNEIRO4_299,present,present,1
CARNEIRO4_300-0,CARNEIRO4_300,absent,absent,0
CARNEIRO4_300-1,CARNEIRO4_300,present,present,1
CARNEIRO4_301-0,CARNEIRO4_301,absent,absent,0
CARNEIRO4_301-1,CARNEIRO4_301,present,present,1
CARNEIRO4_302-0,CARNEIRO4_302,absent,absent,0
CARNEIRO4_302-1,CARNEIRO4_302,present,present,1
CARNEIRO4_303-0,CARNEIRO4_303,absent,absent,0
CARNEIRO4_303-1,CARNEIRO4_303,present,present,1
CARNEIRO4_304-0,CARNEIRO4_304,absent,absent,0
CARNEIRO4_304-1,CARNEIRO4_304,present,present,1
CARNEIRO4_305-0,CARNEIRO4_305,absent,absent,0
CARNEIRO4_305-1,CARNEIRO4_305,present,present,1
CARNEIRO4_306-0,CARNEIRO4_306,absent,absent,0
CARNEIRO4_306-1,CARNEIRO4_306,present,present,1
CARNEIRO4_307-0,CARNEIRO4_307,absent,absent,0
CARNEIRO4_307-1,CARNEIRO4_307,present,present,1
CARNEIRO4_308-0,CARNEIRO4_308,absent,absent,0
CARNEIRO4_308-1,CARNEIRO4_308,present,present,1
CARNEIRO4_309-0,CARNEIRO4_309,absent,absent,0
CARNEIRO4_309-1,CARNEIRO4_309,present,present,1
CARNEIRO4_310-0,CARNEIRO4_310,absent,absent,0
CARNEIRO4_310-1,CARNEIRO4_310,present,present,1
CARNEIRO4_311-0,CARNEIRO4_311,absent,absent,0
CARNEIRO4_311-1,CARNEIRO4_311,present,present,1
CARNEIRO4_312-0,CARNEIRO4_312,absent,absent,0
CARNEIRO4_312-1,CARNEIRO4_312,present,present,1
CARNEIRO4_313-0,CARNEIRO4_313,absent,absent,0
CARNEIRO4_313-1,CARNEIRO4_313,present,present,1
CARNEIRO4_314-0,CARNEIRO4_314,absent,absent,0
CARNEIRO4_314-1,CARNEIRO4_314,present,present,1
CARNEIRO4_315-0,CARNEIRO4_315,absent,absent,0
CARNEIRO4_315-1,CARNEIRO4_315,present,present,1
CARNEIRO4_316-0,CARNEIRO4_316,absent,absent,0
CARNEIRO4_316-1,CARNEIRO4_316,present,present,1
CARNEIRO4_317-0,CARNEIRO4_317,absent,absent,0
CARNEIRO4_317-1,CARNEIRO4_317,present,present,1
CARNEIRO4_318-0,CARNEIRO4_318,absent,absent,0
CARNEIRO4_318-1,CARNEIRO4_318,present,present,1
CARNEIRO4_319-0,CARNEIRO4_319,absent,absent,0
CARNEIRO4_319-1,CARNEIRO4_319,present,present,1
CARNEIRO4_320-0,CARNEIRO4_320,absent,absent,0
CARNEIRO4_320-1,CARNEIRO4_320,present,present,1
CARNEIRO4_321-0,CARNEIRO4_321,absent,absent,0
CARNEIRO4_321-1,CARNEIRO4_321,present,present,1
CARNEIRO4_322-0,CARNEIRO4_322,absent,absent,0
CARNEIRO4_322-1,CARNEIRO4_322,present,present,1
CARNEIRO4_323-0,CARNEIRO4_323,absent,absent,0
CARNEIRO4_323-1,CARNEIRO4_323,present,present,1
CARNEIRO4_324-0,CARNEIRO4_324,absent,absent,0
CARNEIRO4_324-1,CARNEIRO4_324,present,present,1
CARNEIRO4_325-0,CARNEIRO4_325,absent,absent,0
CARNEIRO4_325-1,CARNEIRO4_325,present,present,1
CARNEIRO4_326-0,CARNEIRO4_326,absent,absent,0
CARNEIRO4_326-1,CARNEIRO4_326,present,present,1
CARNEIRO4_327-0,CARNEIRO4_327,absent,absent,0
CARNEIRO4_327-1,CARNEIRO4_327,present,present,1
CARNEIRO4_328-0,CARNEIRO4_328,absent,absent,0
CARNEIRO4_328-1,CARNEIRO4_328,present,present,1
CARNEIRO4_329-0,CARNEIRO4_329,absent,absent,0
CARNEIRO4_329-1,CARNEIRO4_329,present,present,1
CARNEIRO4_330-0,CARNEIRO4_330,absent,absent,0
CARNEIRO4_330-1,CARNEIRO4_330,present,present,1
CARNEIRO4_331-0,CARNEIRO4_331,absent,absent,0
CARNEIRO4_331-1,CARNEIRO4_331,present,present,1
CARNEIRO4_332-0,CARNEIRO4_332,absent,absent,0
CARNEIRO4_332-1,CARNEIRO4_332,present,present,1
CARNEIRO4_333-0,CARNEIRO4_333,absent,absent,0
CARNEIRO4_333-1,CARNEIRO4_333,present,present,1
CARNEIRO4_334-0,CARNEIRO4_334,absent,absent,0
CARNEIRO4_334-1,CARNEIRO4_334,present,present,1
CARNEIRO4_335-0,CARNEIRO4_335,absent,absent,0
CARNEIRO4_335-1,CARNEIRO4_335,present,present,1
CARNEIRO4_336-0,CARNEIRO4_336,absent,absent,0
CARNEIRO4_336-1,CARNEIRO4_336,present,present,1
CARNEIRO4_337-0,CARNEIRO4_337,absent,absent,0
CARNEIRO4_337-1,CARNEIRO4_337,present,present,1
CARNEIRO4_338-0,CARNEIRO4_338,absent,absent,0
CARNEIRO4_338-1,CARNEIRO4_338,present,present,1
CARNEIRO4_339-0,CARNEIRO4_339,absent,absent,0
CARNEIRO4_339-1,CARNEIRO4_339,present,present,1
CARNEIRO4_340-0,CARNEIRO4_340,absent,absent,0
CARNEIRO4_340-1,CARNEIRO4_340,present,present,1
CARNEIRO4_341-0,CARNEIRO4_341,absent,absent,0
CARNEIRO4_341-1,CARNEIRO4_341,present,present,1
CARNEIRO4_342-0,CARNEIRO4_342,absent,absent,0
CARNEIRO4_342-1,CARNEIRO4_342,present,present,1
CARNEIRO4_343-0,CARNEIRO4_343,absent,absent,0
CARNEIRO4_343-1,CARNEIRO4_343,present,present,1
CARNEIRO4_344-0,CARNEIRO4_344,absent,absent,0
CARNEIRO4_344-1,CARNEIRO4_344,present,present,1
CARNEIRO4_345-0,CARNEIRO4_345,absent,absent,0
CARNEIRO4_345-1,CARNEIRO4_345,present,present,1
CARNEIRO4_346-0,CARNEIRO4_346,absent,absent,0
CARNEIRO4_346-1,CARNEIRO4_346,present,present,1
CARNEIRO4_347-0,CARNEIRO4_347,absent,absent,0
CARNEIRO4_347-1,CARNEIRO4_347,present,present,1
CARNEIRO4_348-0,CARNEIRO4_348,absent,absent,0
CARNEIRO4_348-1,CARNEIRO4_348,present,present,1
CARNEIRO4_349-0,CARNEIRO4_349,absent,absent,0
CARNEIRO4_349-1,CARNEIRO4_349,present,present,1
CARNEIRO4_350-0,CARNEIRO4_350,absent,absent,0
CARNEIRO4_350-1,CARNEIRO4_350,present,present,1
CARNEIRO4_351-0,CARNEIRO4_351,absent,absent,0
CARNEIRO4_351-1,CARNEIRO4_351,present,present,1
CARNEIRO4_352-0,CARNEIRO4_352,absent,absent,0
CARNEIRO4_352-1,CARNEIRO4_352,present,present,1
CARNEIRO4_353-0,CARNEIRO4_353,absent,absent,0
CARNEIRO4_353-1,CARNEIRO4_353,present,present,1
CARNEIRO4_354-0,CARNEIRO4_354,absent,absent,0
CARNEIRO4_354-1,CARNEIRO4_354,present,present,1
